rights_statement,record_count,rights_category
"Photo: (c) asferens, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) ashlennon29, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) bellajansen, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) bpanzarella, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) brian_baker, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) britanniacubs, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) caleb_mackrth, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) catedh, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) cook2, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) drewsno, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) emmagj_97, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) fb_manawatu, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) foofoonz, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) geoffr, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) gg___6, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) gissyrolls, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) green_footprint, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) happygolucky_mel, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) harrier, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) jackhowarth, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) jordandekker, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) kafito, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) kaimataschool, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) keylime, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) lauren, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) lezette, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) linnettse, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) loissmallman, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) madkaplan, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) marinereserves, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) maxi3939, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) miriam7193, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) nzastro, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) oliviaeco, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) parklife, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) peterus23, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) pryderi, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) raddison, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) raviv, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) rebeccagbrown, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) reneejohansen, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) rinajapan, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) robmurphy, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) schellz, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) sezbogal, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) sfbb2019_team_korimako, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) slee, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) starrsunschooled, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) statto111, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) stephen2, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) stteresasroom6, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) sumi98, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) tessfrance, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) titipounamu, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) tomurray, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) victory, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) wednesday_worms, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) whaurivercatchmenttrust, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) xtine73, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) xuejingli, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) zhaoyang_chen, some rights reserved (CC BY-NC);",12,cc_by_nc
Whanake: The Pacific Journal of Community Development is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,12,cc_by_nc
"@Crown Copyright 1991. This work is licensed under the Creative Commons Attribution-NonCommercial 3.0 New Zealand (CC BY-NC 3.0 NZ) Licence, see http://creativecommons.org/licenses/by-nc/3.0/nz/",11,cc_by_nc
"Communication Issues in Aotearoa New Zealand: A Collection of Research Essays, Edited by Giles Dodson & Evangelia Papoutsaki, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",11,cc_by_nc
"Photo: (c) Andy Lazere, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Becky Cameron, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) C. F. T. B, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Chris Grinter, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Davin MacAskill, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) E.E.A., some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Elsa Liu, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Fred Overmars, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Heidy, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Hunter Henley, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Isabelle Bolon, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Julie, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Khanh Le, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Laura Te Aho White, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Leah Bendlin, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Lindsay, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Liz France, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Max Hill, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Muriel Bendel, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Ollie Sutton, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Paul Marcroft, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Paul Maurice, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Ruby MacGillivray, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Rytas Vilgalys, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Scott, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Taylor, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Tom Dale, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Tom Steck, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Trina Smuth, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) Waiata Evans, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) aalbertrebergen, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) alpineflower, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) arnoster, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) artimyss, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) aslund, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) autsquidlab, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) barneynzie, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) bmawera, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) bmwendy, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) bryonyl, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) busygirl, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) caityloon, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) camkay, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) carina, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) charissa1, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) clickvickers, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) cooperzion07, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) dancatmeow, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) dpbv, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) dunedinite, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) dwyers, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) ellerslie, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) emmahussey, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) erris2, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) ethanroyal, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) fungi-hunter, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) hamishduff, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) hannahsteel, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) heidiandrews, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) imiddo, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) janet, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) jbrydon24, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) jdiscoveries, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) joel, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) jovirens, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) juliegt, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) jwmartin, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) katederidder, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) katherinew, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) katie_robinson, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) kawaji, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) keystone-nz, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) kptnciam, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) leahnadollek, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) lenoreatwood, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) limpets, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) lorinlima, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) louise-woodhead, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) louise_s, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) lucyp, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) maddiedeac, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) mbixley, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) mfpaul, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) mikeakresh, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) mod, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) mullerl97, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) nativenutter, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) nzkiwi, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) ottomm, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) paddy, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) palmerfamily, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) paremata4, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) pboyd001, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) pfstolwijk, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) pierrickb, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) pirinoaschool2018, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) ptsge, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) rangitaiki2, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) rawhitiroa, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) rimu, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) rmturner, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) robynscott, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) sam268, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) sinman_0209, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) siobhanb28, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) snailboy, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) stomaz, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) stteresas, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) tanah_burung, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) te_ruwai, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) theoworld, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) tio, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) titahi2015, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) tomno, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) vegetarianvultures, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) vickiuhc, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) wha, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) willtodhunter, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) withtooth_nclaw, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) woodbank900, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) woodleigh, some rights reserved (CC BY-NC);",11,cc_by_nc
"Photo: (c) zacmills, some rights reserved (CC BY-NC);",11,cc_by_nc
"Text and images are owned, held, or licensed by Springfield College and are available for personal, non-commercial, and educational use, provided that ownership is properly cited. A credit line is required and should read: Courtesy of Springfield College, Archives and Special Collections. Any commercial use without written permission from Springfield College is strictly prohibited. Other individuals or entities other than, and in addition to, Springfield College may also own copyrights and other propriety rights. The publishing, exhibiting, or broadcasting party assumes all responsibility for clearing reproduction rights and for any infringement of United States copyright law. Contact host institution for more information.",11,cc_by_nc
"Any use of this item must acknowledge Les Cleveland as the photographer. Please contact the Library regarding permission to use this item non-commercially; the copyright holder’s permission must be obtained for all commercial use. 
Copyright: Mary Cleveland",10,cc_by_nc
"Photo: (c) Azita Agnew, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) B Nankivell, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Brandon Arpan, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Damon Tighe, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) David J Barton, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Dimple, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Edward A. D. Mitchell, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Gary Bowering, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) HK Slap (Kacey587), some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Hamish Ogle, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Helen Macky, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Jason, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Kathy, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Laureline Rossignaud, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Matt, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Oscar Pollard, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Paul Callister, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Paul Pope, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Paula Godfrey, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Pete, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) R Stuart Nicholson, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Rae Lerew, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Roseanna, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Steven Cook, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Tommy, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Tyler Feary, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Willy Gamble, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Xtine J, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) Zuzana Holubova, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) alanad, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) awekie, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) bekind, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) bigtree, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) bioscinerd_uoa, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) brianhatchet, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) callumn45, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) camelliasinensis, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) cari_stavert, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) carlbodenstaff, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) clairewebster, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) clint2017, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) connor-edwards, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) derfdadude, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) dhwalsh, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) dmunster, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) donsie, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) drpiwakawaka, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) emma_river, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) ethan707, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) ey, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) fay Brorens, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) fredovermars, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) gladdynature, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) gleann_uaine, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) grunter08, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) hannahnoley, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) henriettaharris, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jacintasteeds, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jadepg, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jda1973, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jocep, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jonterry, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) joshmcmillan95, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) jturnbull, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) kane_fleury, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) karorins56, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) kilaligibson, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) kimberlymmagee, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) kinsmanj, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) korimako1, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) lesleyunit, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) libocedrus, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) llona, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) macka09, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) manakid, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) markdpcv, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) marsdenwhitby, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) mattt394, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) mghargraves, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) midnightkiwi, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) mipmop, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) modnar, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) mrmackenzie, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) mrrichie, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) nathanb, some rights reserved (CC BY-NC);",10,cc_by_nc
"Photo: (c) nicholson68, some rights reserved (CC BY-NC);",10,cc_by_nc
